schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_favorite,away_favorite,over,team_away_current_win_pct,team_home_current_win_pct,team_home_lastseason_win_pct,team_away_lastseason_win_pct,team_home_division,team_away_division,division_game,elo_prob1,elo_prob2,result
2003-09-21,2003,3,0,MIA,17.0,7.0,BUF,MIA,-3.0,40.5,Sun Life Stadium,0,84.0,15.0,74,,1,0,0.0,1.0,0.5,0.5625,0.5,AFC East,AFC East,1,0.589545607,0.410454393,1
2004-12-05,2004,13,0,MIA,32.0,42.0,BUF,BUF,-5.0,34.0,Sun Life Stadium,0,72.0,8.0,76,,0,1,1.0,0.45454545454545453,0.18181818181818182,0.625,0.375,AFC East,AFC East,1,0.46589562700000003,0.534104373,0
2005-12-04,2005,13,0,MIA,24.0,23.0,BUF,MIA,-3.0,35.5,Sun Life Stadium,0,69.0,7.0,67,,1,0,1.0,0.36363636363636365,0.36363636363636365,0.25,0.5625,AFC East,AFC East,1,0.548835628,0.45116437200000004,1
2006-09-17,2006,2,0,MIA,6.0,16.0,BUF,MIA,-6.5,37.0,Sun Life Stadium,0,82.0,10.0,73,,1,0,0.0,0.0,0.0,0.5625,0.3125,AFC East,AFC East,1,0.637986913,0.362013087,0
2007-11-11,2007,10,0,MIA,10.0,13.0,BUF,BUF,-2.5,40.5,Sun Life Stadium,0,72.0,8.0,52,,0,1,0.0,0.5,0.0,0.375,0.4375,AFC East,AFC East,1,0.324350191,0.675649809,0
2008-10-26,2008,8,0,MIA,25.0,16.0,BUF,MIA,-1.0,41.5,Sun Life Stadium,0,78.0,6.0,84,,1,0,0.0,0.8333333333333334,0.3333333333333333,0.0625,0.4375,AFC East,AFC East,1,0.39769022200000004,0.602309778,1
2009-10-04,2009,4,0,MIA,38.0,10.0,BUF,MIA,-1.5,37.5,Sun Life Stadium,0,89.0,7.0,72,,1,0,1.0,0.3333333333333333,0.0,0.6875,0.4375,AFC East,AFC East,1,0.624984485,0.375015515,1
2010-12-19,2010,15,0,MIA,14.0,17.0,BUF,MIA,-5.5,40.0,Sun Life Stadium,0,67.0,1.0,74,,1,0,0.0,0.23076923076923078,0.5384615384615384,0.4375,0.375,AFC East,AFC East,1,0.745328552,0.254671448,0
2011-11-20,2011,11,0,MIA,35.0,8.0,BUF,MIA,-3.0,44.0,Sun Life Stadium,0,80.0,1.0,79,Rain,1,0,0.0,0.5555555555555556,0.2222222222222222,0.4375,0.25,AFC East,AFC East,1,0.566950443,0.43304955700000003,1
2012-12-23,2012,16,0,MIA,24.0,10.0,BUF,MIA,-5.0,43.0,Sun Life Stadium,0,73.0,9.0,47,,1,0,0.0,0.35714285714285715,0.42857142857142855,0.375,0.375,AFC East,AFC East,1,0.667907626,0.33209237399999997,1
2013-10-20,2013,7,0,MIA,21.0,23.0,BUF,MIA,-6.5,44.5,Sun Life Stadium,0,87.0,5.0,57,,1,0,0.0,0.3333333333333333,0.6,0.4375,0.375,AFC East,AFC East,1,0.713197792,0.286802208,0
2014-11-13,2014,11,0,MIA,22.0,9.0,BUF,MIA,-4.0,41.0,Sun Life Stadium,0,71.0,0.0,,,1,0,0.0,0.5555555555555556,0.5555555555555556,0.5,0.375,AFC East,AFC East,1,0.671662188,0.328337812,1
2015-09-27,2015,3,0,MIA,14.0,41.0,BUF,MIA,-1.0,43.5,Sun Life Stadium,0,80.0,0.0,,,1,0,1.0,0.5,0.5,0.5,0.5625,AFC East,AFC East,1,0.510400756,0.489599244,0
2016-10-23,2016,7,0,MIA,28.0,25.0,BUF,BUF,-2.5,46.0,Sun Life Stadium,0,80.0,10.0,,,0,1,1.0,0.6666666666666666,0.3333333333333333,0.375,0.5,AFC East,AFC East,1,0.35573815299999995,0.644261847,1
2017-12-31,2017,17,0,MIA,16.0,22.0,BUF,BUF,-2.5,41.5,Hard Rock Stadium,0,71.0,9.0,,,0,1,0.0,0.5333333333333333,0.4,0.625,0.4375,AFC East,AFC East,1,0.514582432,0.48541756799999997,0
2018-12-02,2018,13,0,MIA,21.0,17.0,BUF,MIA,-3.5,40.0,Hard Rock Stadium,0,86.0,15.0,,,1,0,0.0,0.36363636363636365,0.45454545454545453,0.375,0.5625,AFC East,AFC East,1,0.5750461379999999,0.424953862,1
2001-11-11,2001,9,0,NE,21.0,11.0,BUF,NE,-6.0,40.0,Foxboro Stadium,0,44.0,15.0,60,,1,0,0.0,0.14285714285714285,0.5,0.3125,0.5,AFC East,AFC East,1,0.736356028,0.263643972,1
2002-12-08,2002,14,0,NE,27.0,17.0,BUF,NE,-3.5,45.0,Gillette Stadium,0,35.0,17.0,63,,1,0,0.0,0.5,0.5833333333333334,0.6875,0.1875,AFC East,AFC East,1,0.7476597620000001,0.252340238,1
2003-12-27,2003,17,0,NE,31.0,0.0,BUF,NE,-9.5,34.5,Gillette Stadium,0,40.0,14.0,46,,1,0,0.0,0.4,0.8666666666666667,0.5625,0.5,AFC East,AFC East,1,0.847388409,0.152611591,1
2004-11-14,2004,10,0,NE,29.0,6.0,BUF,NE,-7.0,38.0,Gillette Stadium,0,34.0,13.0,48,,1,0,0.0,0.375,0.875,0.875,0.375,AFC East,AFC East,1,0.8442907140000001,0.155709286,1
2005-10-30,2005,8,0,NE,21.0,16.0,BUF,NE,-7.0,43.5,Gillette Stadium,0,50.0,15.0,54,,1,0,0.0,0.42857142857142855,0.5,0.875,0.5625,AFC East,AFC East,1,0.77054684,0.22945316,1
2006-09-10,2006,1,0,NE,19.0,17.0,BUF,NE,-10.0,41.0,Gillette Stadium,0,64.0,13.0,62,,1,0,0.0,0.0,0.0,0.625,0.3125,AFC East,AFC East,1,0.75407207,0.24592793,1
2007-09-23,2007,3,0,NE,38.0,7.0,BUF,NE,-16.5,41.0,Gillette Stadium,0,72.0,12.0,51,,1,0,1.0,0.0,1.0,0.75,0.4375,AFC East,AFC East,1,0.81613744,0.18386256,1
2008-11-09,2008,10,0,NE,20.0,10.0,BUF,NE,-3.5,41.0,Gillette Stadium,0,56.0,12.0,69,,1,0,0.0,0.625,0.625,1.0,0.4375,AFC East,AFC East,1,0.780090106,0.219909894,1
2009-09-14,2009,1,0,NE,25.0,24.0,BUF,NE,-13.5,47.5,Gillette Stadium,0,73.0,11.0,56,,1,0,1.0,0.0,0.0,0.6875,0.4375,AFC East,AFC East,1,0.78090471,0.21909529,1
2010-09-26,2010,3,0,NE,38.0,30.0,BUF,NE,-14.5,43.0,Gillette Stadium,0,68.0,11.0,,,1,0,1.0,0.0,0.5,0.625,0.375,AFC East,AFC East,1,0.744011854,0.255988146,1
2012-01-01,2011,17,0,NE,49.0,21.0,BUF,NE,-10.0,50.0,Gillette Stadium,0,54.0,5.0,,,1,0,1.0,0.4,0.8,0.875,0.25,AFC East,AFC East,1,0.902939272,0.09706072800000001,1
2012-11-11,2012,10,0,NE,37.0,31.0,BUF,NE,-13.5,54.0,Gillette Stadium,0,64.0,8.0,55,,1,0,1.0,0.375,0.625,0.8125,0.375,AFC East,AFC East,1,0.857474883,0.14252511699999998,1
2013-12-29,2013,17,0,NE,34.0,20.0,BUF,NE,-7.0,46.0,Gillette Stadium,0,41.0,8.0,100,Rain | Fog,1,0,1.0,0.4,0.7333333333333333,0.75,0.375,AFC East,AFC East,1,0.8548884590000001,0.14511154099999998,1
2014-12-28,2014,17,0,NE,9.0,17.0,BUF,NE,-4.5,43.5,Gillette Stadium,0,49.0,8.0,,,1,0,0.0,0.5333333333333333,0.8,0.75,0.375,AFC East,AFC East,1,0.844264225,0.155735775,0
2015-11-23,2015,11,0,NE,20.0,13.0,BUF,NE,-7.0,47.5,Gillette Stadium,0,28.0,5.0,,,1,0,0.0,0.5555555555555556,1.0,0.75,0.5625,AFC East,AFC East,1,0.84285673,0.15714327,1
2016-10-02,2016,4,0,NE,0.0,16.0,BUF,NE,-3.5,41.0,Gillette Stadium,0,56.0,2.0,,,1,0,0.0,0.3333333333333333,1.0,0.75,0.5,AFC East,AFC East,1,0.7573641059999999,0.242635894,0
2017-12-24,2017,16,0,NE,37.0,16.0,BUF,NE,-11.0,47.5,Gillette Stadium,0,35.0,7.0,,,1,0,1.0,0.5714285714285714,0.7857142857142857,0.875,0.4375,AFC East,AFC East,1,0.8351477390000001,0.164852261,1
2018-12-23,2018,16,0,NE,24.0,12.0,BUF,NE,-13.5,45.0,Gillette Stadium,0,40.0,12.0,,,1,0,0.0,0.35714285714285715,0.6428571428571429,0.8125,0.5625,AFC East,AFC East,1,0.841532175,0.158467825,1
2004-11-28,2004,12,0,SEA,9.0,38.0,BUF,SEA,-4.0,38.0,CenturyLink Field,0,40.0,5.0,82,,1,0,1.0,0.4,0.6,0.625,0.375,NFC West,AFC East,0,0.649938283,0.35006171700000005,0
2016-11-07,2016,9,0,SEA,31.0,25.0,BUF,SEA,-5.5,43.5,CenturyLink Field,0,60.0,0.0,,,1,0,1.0,0.5,0.6666666666666666,0.625,0.5,NFC West,AFC East,0,0.686518262,0.313481738,1
2009-10-25,2009,7,0,CAR,9.0,20.0,BUF,CAR,-7.0,37.0,Bank of America Stadium,0,59.0,8.0,64,,1,0,0.0,0.3333333333333333,0.4,0.75,0.4375,NFC South,AFC East,0,0.689984044,0.31001595600000004,0
2017-09-17,2017,2,0,CAR,9.0,3.0,BUF,CAR,-7.0,42.5,Bank of America Stadium,0,81.0,4.0,,,1,0,0.0,1.0,1.0,0.375,0.4375,NFC South,AFC East,0,0.655792982,0.344207018,1
2003-11-30,2003,13,0,NYG,7.0,24.0,BUF,NYG,-3.0,35.5,Giants Stadium,0,43.0,18.0,46,,1,0,0.0,0.36363636363636365,0.36363636363636365,0.625,0.5,NFC East,AFC East,0,0.619607652,0.380392348,0
2011-10-16,2011,6,0,NYG,27.0,24.0,BUF,NYG,-3.0,49.0,MetLife Stadium,0,67.0,1.0,40,,1,0,1.0,0.8,0.6,0.625,0.25,NFC East,AFC East,0,0.5952527479999999,0.40474725200000006,1
2004-09-19,2004,2,0,OAK,13.0,10.0,BUF,OAK,-3.5,37.5,Oakland Coliseum,0,60.0,19.0,72,,1,0,0.0,0.0,0.0,0.25,0.375,AFC West,AFC East,0,0.5469291789999999,0.453070821,1
2005-10-23,2005,7,0,OAK,38.0,17.0,BUF,OAK,-3.0,42.0,Oakland Coliseum,0,58.0,9.0,86,,1,0,1.0,0.5,0.2,0.3125,0.5625,AFC West,AFC East,0,0.391759938,0.608240062,1
2014-12-21,2014,16,0,OAK,26.0,24.0,BUF,BUF,-7.0,41.5,Oakland Coliseum,0,62.0,6.0,,,0,1,1.0,0.5714285714285714,0.14285714285714285,0.25,0.375,AFC West,AFC East,0,0.31205009300000003,0.687949907,1
2016-12-04,2016,13,0,OAK,38.0,24.0,BUF,OAK,-3.0,48.5,Oakland Coliseum,0,55.0,2.0,,,1,0,1.0,0.5454545454545454,0.8181818181818182,0.4375,0.5,AFC West,AFC East,0,0.593738061,0.40626193899999996,1
2008-09-28,2008,4,0,LAR,14.0,31.0,BUF,BUF,-8.5,43.5,Edward Jones Dome,0,72.0,0.0,,DOME,0,1,1.0,1.0,0.0,0.1875,0.4375,NFC West,AFC East,0,0.333003376,0.666996624,0
2016-10-09,2016,5,0,LAR,19.0,30.0,BUF,BUF,-2.5,41.5,Los Angeles Memorial Coliseum,0,87.0,5.0,,,0,1,1.0,0.5,0.75,0.4375,0.5,NFC West,AFC East,0,0.535454683,0.464545317,0
2007-12-02,2007,13,0,WAS,16.0,17.0,BUF,WAS,-6.5,37.5,FedEx Field,0,40.0,9.0,50,,1,0,0.0,0.45454545454545453,0.45454545454545453,0.3125,0.4375,NFC East,AFC East,0,0.49734485700000003,0.5026551429999999,0
2015-12-20,2015,15,0,WAS,35.0,25.0,BUF,BUF,-2.0,46.0,FedEx Field,0,45.0,3.0,,,0,1,1.0,0.46153846153846156,0.46153846153846156,0.25,0.5625,NFC East,AFC East,0,0.466107564,0.533892436,1
2005-10-02,2005,4,0,NO,19.0,7.0,BUF,BUF,-1.0,38.5,Alamo Dome,1,72.0,0.0,,DOME,0,1,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5625,NFC South,AFC East,0,0.42122114,0.57877886,1
2013-10-27,2013,8,0,NO,35.0,17.0,BUF,NO,-10.5,48.0,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,1.0,0.42857142857142855,0.8333333333333334,0.4375,0.375,NFC South,AFC East,0,0.8023173029999999,0.197682697,1
2007-09-16,2007,2,0,PIT,26.0,3.0,BUF,PIT,-10.0,39.0,Heinz Field,0,51.0,4.0,64,,1,0,0.0,0.0,1.0,0.5,0.4375,AFC North,AFC East,0,0.699338685,0.300661315,1
2013-11-10,2013,10,0,PIT,23.0,10.0,BUF,PIT,-2.5,43.0,Heinz Field,0,46.0,21.0,56,,1,0,0.0,0.3333333333333333,0.25,0.5,0.375,AFC North,AFC East,0,0.662520797,0.33747920299999995,1
2005-09-18,2005,2,0,TB,19.0,3.0,BUF,TB,-2.5,35.0,Raymond James Stadium,0,84.0,7.0,61,,1,0,0.0,1.0,1.0,0.3125,0.5625,NFC South,AFC East,0,0.458376589,0.541623411,1
2013-12-08,2013,14,0,TB,27.0,6.0,BUF,TB,-2.5,42.5,Raymond James Stadium,0,83.0,13.0,62,,1,0,0.0,0.3333333333333333,0.25,0.4375,0.375,NFC South,AFC East,0,0.618317886,0.38168211399999996,1
2006-10-15,2006,6,0,DET,20.0,17.0,BUF,BUF,-1.0,40.5,Ford Field,0,72.0,0.0,,DOME,0,1,0.0,0.4,0.0,0.3125,0.3125,NFC North,AFC East,0,0.403358358,0.596641642,1
2014-10-05,2014,5,0,DET,14.0,17.0,BUF,DET,-4.5,43.5,Ford Field,0,72.0,0.0,,DOME,1,0,0.0,0.5,0.75,0.4375,0.375,NFC North,AFC East,0,0.681550515,0.318449485,0
2002-10-13,2002,6,0,HOU,24.0,31.0,BUF,BUF,-7.0,44.0,Reliant Stadium,0,72.0,0.0,,DOME,0,1,1.0,0.4,0.25,0.0,0.1875,AFC South,AFC East,0,0.40264926,0.59735074,0
2006-11-19,2006,11,0,HOU,21.0,24.0,BUF,HOU,-2.5,36.5,Reliant Stadium,0,72.0,0.0,,DOME,1,0,1.0,0.3333333333333333,0.3333333333333333,0.125,0.3125,AFC South,AFC East,0,0.489483055,0.510516945,0
2012-11-04,2012,9,0,HOU,21.0,9.0,BUF,HOU,-11.5,48.0,Reliant Stadium,0,79.0,6.0,,DOME (Open Roof),1,0,0.0,0.42857142857142855,0.8571428571428571,0.625,0.375,AFC South,AFC East,0,0.7994237359999999,0.20057626399999998,1
2014-09-28,2014,4,0,HOU,23.0,17.0,BUF,HOU,-3.0,44.0,Reliant Stadium,0,86.0,4.0,,DOME (Open Roof),1,0,0.0,0.6666666666666666,0.6666666666666666,0.125,0.375,AFC South,AFC East,0,0.503856754,0.49614324600000004,1
2018-10-14,2018,6,0,HOU,20.0,13.0,BUF,HOU,-10.5,40.5,NRG Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.4,0.4,0.25,0.5625,AFC South,AFC East,0,0.478463243,0.521536757,1
2004-11-21,2004,11,0,BAL,30.0,10.0,DAL,BAL,-7.5,36.0,M&T Bank Stadium,0,55.0,3.0,90,,1,0,1.0,0.3333333333333333,0.6666666666666666,0.625,0.625,AFC North,NFC East,0,0.8035778509999999,0.196422149,1
2012-10-14,2012,6,0,BAL,31.0,29.0,DAL,BAL,-3.0,45.0,M&T Bank Stadium,0,80.0,8.0,45,,1,0,1.0,0.5,0.8,0.75,0.5,AFC North,NFC East,0,0.791639665,0.208360335,1
2007-10-08,2007,5,0,BUF,24.0,25.0,DAL,DAL,-11.0,45.0,Ralph Wilson Stadium,0,72.0,12.0,82,,0,1,1.0,1.0,0.25,0.4375,0.5625,AFC East,NFC East,0,0.44058749700000005,0.559412503,0
2015-12-27,2015,16,0,BUF,16.0,6.0,DAL,BUF,-6.5,42.0,Ralph Wilson Stadium,0,37.0,5.0,,,1,0,0.0,0.2857142857142857,0.42857142857142855,0.5625,0.75,AFC East,NFC East,0,0.638206038,0.361793962,1
2004-11-07,2004,9,0,CIN,26.0,3.0,DAL,PICK,0.0,44.0,Paul Brown Stadium,0,56.0,13.0,64,,0,0,0.0,0.42857142857142855,0.2857142857142857,0.5,0.625,AFC North,NFC East,0,0.545084158,0.454915842,1
2012-12-09,2012,14,0,CIN,19.0,20.0,DAL,CIN,-3.5,46.0,Paul Brown Stadium,0,54.0,6.0,96,,1,0,0.0,0.5,0.5833333333333334,0.5625,0.5,AFC North,NFC East,0,0.674151865,0.325848135,0
2008-09-07,2008,1,0,CLE,10.0,28.0,DAL,DAL,-6.0,48.5,FirstEnergy Stadium,0,64.0,7.0,76,,0,1,0.0,0.0,0.0,0.625,0.8125,AFC North,NFC East,0,0.5139701760000001,0.486029824,0
2016-11-06,2016,9,0,CLE,10.0,35.0,DAL,DAL,-7.0,49.0,FirstEnergy Stadium,0,56.0,2.0,,,0,1,0.0,0.8571428571428571,0.0,0.1875,0.25,AFC North,NFC East,0,0.22309294699999999,0.776907053,0
2004-10-24,2004,7,0,GB,41.0,20.0,DAL,GB,-4.0,44.0,Lambeau Field,0,53.0,12.0,76,,1,0,1.0,0.4,0.3333333333333333,0.625,0.625,NFC North,NFC East,0,0.690436995,0.309563005,1
2008-09-21,2008,3,0,GB,16.0,27.0,DAL,DAL,-3.0,51.0,Lambeau Field,0,59.0,9.0,75,,0,1,0.0,1.0,1.0,0.8125,0.8125,NFC North,NFC East,0,0.592239658,0.40776034200000005,0
2009-11-15,2009,10,0,GB,17.0,7.0,DAL,DAL,-3.0,48.0,Lambeau Field,0,47.0,11.0,66,,0,1,0.0,0.75,0.5,0.375,0.5625,NFC North,NFC East,0,0.394721206,0.605278794,1
2010-11-07,2010,9,0,GB,45.0,7.0,DAL,GB,-7.0,45.5,Lambeau Field,0,43.0,3.0,62,,1,0,1.0,0.14285714285714285,0.625,0.6875,0.6875,NFC North,NFC East,0,0.766737797,0.233262203,1
2015-01-11,2014,19,1,GB,26.0,21.0,DAL,GB,-5.5,51.5,Lambeau Field,0,24.0,0.0,,,1,0,0.0,0.75,0.75,0.5333333333333333,0.5,NFC North,NFC East,0,0.588861492,0.41113850799999996,1
2015-12-13,2015,14,0,GB,28.0,7.0,DAL,GB,-6.5,42.5,Lambeau Field,0,52.0,9.0,,Rain,1,0,0.0,0.3333333333333333,0.6666666666666666,0.75,0.75,NFC North,NFC East,0,0.770010352,0.22998964800000002,1
2016-10-16,2016,6,0,GB,16.0,30.0,DAL,GB,-5.0,47.0,Lambeau Field,0,67.0,4.0,,,1,0,0.0,0.8,0.75,0.625,0.25,NFC North,NFC East,0,0.692521528,0.307478472,0
2006-09-10,2006,1,0,JAX,24.0,17.0,DAL,DAL,-2.5,36.5,EverBank Field,0,80.0,10.0,75,,0,1,1.0,0.0,0.0,0.75,0.5625,AFC South,NFC East,0,0.687125056,0.312874944,1
2014-11-09,2014,10,0,JAX,17.0,31.0,DAL,DAL,-7.5,45.0,Wembley Stadium,1,50.0,3.0,,Rain,0,1,1.0,0.6666666666666666,0.1111111111111111,0.25,0.5,AFC South,NFC East,0,0.18419449,0.81580551,0
2009-10-11,2009,5,0,KC,20.0,26.0,DAL,DAL,-7.0,43.5,Arrowhead Stadium,0,39.0,10.0,64,,0,1,1.0,0.5,0.0,0.125,0.5625,AFC West,NFC East,0,0.282584462,0.717415538,0
2013-09-15,2013,2,0,KC,17.0,16.0,DAL,KC,-3.0,46.0,Arrowhead Stadium,0,79.0,6.0,69,,1,0,0.0,1.0,1.0,0.125,0.5,AFC West,NFC East,0,0.432220131,0.567779869,1
2004-09-12,2004,1,0,MIN,35.0,17.0,DAL,MIN,-6.5,44.0,Hubert H. Humphrey Metrodome,0,72.0,0.0,,DOME,1,0,1.0,0.0,0.0,0.5625,0.625,NFC North,NFC East,0,0.618996919,0.381003081,1
2010-01-17,2009,19,1,MIN,34.0,3.0,DAL,MIN,-2.5,45.0,Mall of America Field,0,72.0,0.0,,DOME,1,0,0.0,0.6875,0.75,0.625,0.5625,NFC North,NFC East,0,0.487102629,0.512897371,1
2010-10-17,2010,6,0,MIN,24.0,21.0,DAL,MIN,-1.5,44.0,Mall of America Field,0,72.0,0.0,,DOME,1,0,1.0,0.25,0.25,0.75,0.6875,NFC North,NFC East,0,0.591056117,0.40894388299999995,1
2016-12-01,2016,13,0,MIN,15.0,17.0,DAL,DAL,-3.0,43.5,U.S. Bank Stadium,0,72.0,0.0,,DOME,0,1,0.0,0.9090909090909091,0.5454545454545454,0.6875,0.25,NFC North,NFC East,0,0.460298904,0.539701096,0
2003-09-28,2003,4,0,NYJ,6.0,17.0,DAL,NYJ,-3.0,37.0,Giants Stadium,0,70.0,12.0,94,,1,0,0.0,0.5,0.0,0.5625,0.3125,AFC East,NFC East,0,0.7152504059999999,0.284749594,0
2011-09-11,2011,1,0,NYJ,27.0,24.0,DAL,NYJ,-6.0,41.0,MetLife Stadium,0,71.0,6.0,89,,1,0,1.0,0.0,0.0,0.6875,0.375,AFC East,NFC East,0,0.712512018,0.287487982,1
2001-09-30,2001,3,0,PHI,40.0,18.0,DAL,PHI,-13.5,34.5,Veterans Stadium,0,55.0,19.0,61,,1,0,1.0,0.0,0.5,0.6875,0.3125,NFC East,NFC East,1,0.7840780490000001,0.21592195100000003,1
2002-09-22,2002,3,0,PHI,44.0,13.0,DAL,PHI,-10.0,36.5,Veterans Stadium,0,77.0,9.0,69,,1,0,1.0,0.5,0.5,0.6875,0.3125,NFC East,NFC East,1,0.827013372,0.172986628,1
2003-12-07,2003,14,0,PHI,36.0,10.0,DAL,PHI,-5.5,35.5,Lincoln Financial Field,0,28.0,20.0,63,,1,0,1.0,0.6666666666666666,0.75,0.75,0.3125,NFC East,NFC East,1,0.7911673659999999,0.208832634,1
2004-12-19,2004,15,0,PHI,12.0,7.0,DAL,PHI,-11.5,45.0,Lincoln Financial Field,0,36.0,5.0,87,,1,0,0.0,0.38461538461538464,0.9230769230769231,0.75,0.625,NFC East,NFC East,1,0.895363245,0.104636755,1
2005-11-14,2005,10,0,PHI,20.0,21.0,DAL,PHI,-3.0,40.0,Lincoln Financial Field,0,60.0,10.0,52,,1,0,1.0,0.625,0.5,0.8125,0.375,NFC East,NFC East,1,0.627763713,0.37223628700000005,0
2006-10-08,2006,5,0,PHI,38.0,24.0,DAL,PHI,-2.0,43.0,Lincoln Financial Field,0,61.0,7.0,62,,1,0,1.0,0.6666666666666666,0.75,0.375,0.5625,NFC East,NFC East,1,0.558297031,0.441702969,1
2007-11-04,2007,9,0,PHI,17.0,38.0,DAL,DAL,-3.0,46.5,Lincoln Financial Field,0,49.0,10.0,47,,0,1,1.0,0.8571428571428571,0.42857142857142855,0.625,0.5625,NFC East,NFC East,1,0.495546055,0.504453945,0
2008-12-28,2008,17,0,PHI,44.0,6.0,DAL,PHI,-2.0,40.5,Lincoln Financial Field,0,56.0,17.0,82,,1,0,1.0,0.6,0.5714285714285714,0.5,0.8125,NFC East,NFC East,1,0.603730517,0.396269483,1
2009-11-08,2009,9,0,PHI,16.0,20.0,DAL,PHI,-3.0,50.0,Lincoln Financial Field,0,58.0,3.0,67,,1,0,0.0,0.7142857142857143,0.7142857142857143,0.6,0.5625,NFC East,NFC East,1,0.6238342689999999,0.376165731,0
2011-01-02,2010,17,0,PHI,13.0,14.0,DAL,PICK,0.0,43.5,Lincoln Financial Field,0,48.0,1.0,66,Rain,0,0,0.0,0.3333333333333333,0.6666666666666666,0.6875,0.6875,NFC East,NFC East,1,0.72523163,0.27476837,0
2011-10-30,2011,8,0,PHI,34.0,7.0,DAL,PHI,-3.0,49.5,Lincoln Financial Field,0,42.0,5.0,64,,1,0,0.0,0.5,0.3333333333333333,0.625,0.375,NFC East,NFC East,1,0.605936003,0.39406399700000005,1
2012-11-11,2012,10,0,PHI,23.0,38.0,DAL,DAL,-2.5,44.5,Lincoln Financial Field,0,63.0,7.0,45,,0,1,1.0,0.375,0.375,0.5,0.5,NFC East,NFC East,1,0.61772811,0.38227189,0
2013-10-20,2013,7,0,PHI,3.0,17.0,DAL,PHI,-2.5,55.0,Lincoln Financial Field,0,62.0,13.0,39,,1,0,0.0,0.5,0.5,0.25,0.5,NFC East,NFC East,1,0.508364799,0.491635201,0
2014-12-14,2014,15,0,PHI,27.0,38.0,DAL,PHI,-3.5,55.0,Lincoln Financial Field,0,42.0,6.0,,,1,0,1.0,0.6923076923076923,0.6923076923076923,0.625,0.5,NFC East,NFC East,1,0.640320914,0.35967908600000004,0
2015-09-20,2015,2,0,PHI,10.0,20.0,DAL,PHI,-6.5,54.0,Lincoln Financial Field,0,74.0,7.0,,,1,0,0.0,1.0,0.0,0.625,0.75,NFC East,NFC East,1,0.506697113,0.493302887,0
2017-01-01,2016,17,0,PHI,27.0,13.0,DAL,PHI,-6.5,44.0,Lincoln Financial Field,0,48.0,6.0,,,1,0,0.0,0.8666666666666667,0.4,0.4375,0.25,NFC East,NFC East,1,0.341795953,0.658204047,1
2017-12-31,2017,17,0,PHI,0.0,6.0,DAL,DAL,-3.5,41.0,Lincoln Financial Field,0,19.0,17.0,,,0,1,0.0,0.5333333333333333,0.8666666666666667,0.4375,0.8125,NFC East,NFC East,1,0.769711459,0.230288541,0
2018-11-11,2018,10,0,PHI,20.0,27.0,DAL,PHI,-7.5,45.5,Lincoln Financial Field,0,38.0,5.0,,,1,0,1.0,0.375,0.5,0.8125,0.5625,NFC East,NFC East,1,0.744900591,0.255099409,0
2005-09-11,2005,1,0,LAC,24.0,28.0,DAL,LAC,-5.0,41.0,Qualcomm Stadium,0,68.0,9.0,64,,1,0,1.0,0.0,0.0,0.75,0.375,AFC West,NFC East,0,0.751483835,0.248516165,0
2013-09-29,2013,4,0,LAC,30.0,21.0,DAL,DAL,-1.5,48.0,Qualcomm Stadium,0,80.0,7.0,27,,0,1,1.0,0.6666666666666666,0.3333333333333333,0.4375,0.5,AFC West,NFC East,0,0.535974626,0.464025374,1
2005-09-25,2005,3,0,SF,31.0,34.0,DAL,DAL,-6.5,41.0,Candlestick Park,0,61.0,8.0,57,,0,1,1.0,0.5,0.5,0.125,0.375,NFC West,NFC East,0,0.473669854,0.526330146,0
2011-09-18,2011,2,0,SF,24.0,27.0,DAL,DAL,-3.0,41.5,Candlestick Park,0,72.0,3.0,60,,0,1,1.0,0.0,1.0,0.375,0.375,NFC West,NFC East,0,0.5686992829999999,0.43130071700000006,0
2016-10-02,2016,4,0,SF,17.0,24.0,DAL,DAL,-1.0,44.0,Levi's Stadium,0,68.0,8.0,,,0,1,0.0,0.6666666666666666,0.3333333333333333,0.3125,0.25,NFC West,NFC East,0,0.5477440339999999,0.452255966,0
2017-10-22,2017,7,0,SF,10.0,40.0,DAL,DAL,-6.5,48.5,Levi's Stadium,0,68.0,7.0,,,0,1,1.0,0.4,0.0,0.125,0.8125,NFC West,NFC East,0,0.273526544,0.7264734559999999,0
2006-10-01,2006,4,0,TEN,14.0,45.0,DAL,DAL,-9.5,37.0,Nissan Stadium,0,72.0,5.0,51,,0,1,1.0,0.5,0.0,0.25,0.5625,AFC South,NFC East,0,0.40363268799999996,0.596367312,0
2014-09-14,2014,2,0,TEN,10.0,26.0,DAL,TEN,-3.0,49.5,Nissan Stadium,0,77.0,6.0,,,1,0,0.0,0.0,1.0,0.4375,0.5,AFC South,NFC East,0,0.623054514,0.376945486,0
2009-10-04,2009,4,0,DEN,17.0,10.0,DAL,DAL,-3.0,44.0,Sports Authority Field at Mile High,0,54.0,12.0,50,,0,1,0.0,0.6666666666666666,1.0,0.5,0.5625,AFC West,NFC East,0,0.527650274,0.472349726,1
